year,province,county,above_scale_ind_firms,above_scale_industry_output,agri_employment,agri_labor,agri_machinery_power,agriculture_va,animal_husbandry_va,area_km2,capital_construction_invest,cotton_output,crop_sowing_area,deposit_balance,facility_agri_area,facility_agri_plant_area,fertilizer_usage,fiscal_expenditure,fiscal_revenue_per_capita,fixed_asset_invest,fixed_asset_invest_ex_household,fixed_phone,gdp,grain_output,grain_per_capita,grain_sowing_area,hospital_beds,hospital_beds_per_10k,loan_balance,local_fiscal_expenditure,local_fiscal_revenue,local_phone,meat_output,mechanical_harvest_area,middle_school_students,oilseed_output,plastic_film_usage,primary_industry_va,primary_school_students,public_fiscal_expenditure,public_fiscal_revenue,registered_pop,rural_electricity,rural_employment,rural_households,rural_labor,rural_pop,secondary_employment,secondary_industry_va,students_per_teacher,subdistrict_count,tax_revenue,tertiary_employment,tertiary_industry_va,total_households,total_pop,total_students,town_count,township_count,urban_fixed_invest,village_committee_count,voc_edu_students,welfare_beds,welfare_institutions
2009,四川省,通江县,23.0,87163.0,224958.0,,20.0,,,4125.0,,5.0,,277806.0,,,,,,,,,,370563.0,,,960.0,,165208.0,122345.0,5636.0,53036.0,103449.0,,53257.0,29468.0,,191354.0,82710.0,,,,,338072.0,162773.0,,66.0,,79364.0,,,,,,226977.0,80.0,,,49.0,222067.0,524.0,,345.0,9.0
2009,四川省,道孚县,2.0,5485.0,23544.0,,4.0,,,7053.0,,,,12901.0,,,,,,,,,,7512.0,,,95.0,,11439.0,28600.0,2088.0,3659.0,4664.0,,1206.0,289.0,,8900.0,5150.0,,,,,25424.0,8660.0,,4.0,,4661.0,,,,,,13839.0,5.0,,,22.0,20353.0,158.0,,40.0,1.0
2009,四川省,邛崃市,125.0,727670.0,144181.0,,26.0,,,1384.0,,,,641346.0,,,,,,,,,,282574.0,,,1220.0,,485926.0,139857.0,29085.0,93600.0,131177.0,,37167.0,35500.0,,217943.0,34094.0,,,,,323382.0,169491.0,,56.0,,367412.0,,,,,,220868.0,66.0,,,24.0,548205.0,252.0,,1937.0,9.0
2009,四川省,邻水县,54.0,452283.0,213588.0,,25.0,,,1919.0,,,,574923.0,,,,,,,,,,451848.0,,,1402.0,,178347.0,109092.0,19116.0,102060.0,92143.0,,72252.0,31095.0,,231157.0,85278.0,,,,,420484.0,221565.0,,80.0,,273504.0,,,,,,309965.0,102.0,,,45.0,180146.0,475.0,,1195.0,39.0
2009,四川省,金堂县,104.0,462608.0,210529.0,,17.0,,,1156.0,,18.0,,530735.0,,,,,,,,,,318878.0,,,2026.0,,316845.0,131023.0,42791.0,56680.0,90417.0,,38219.0,40895.0,,313815.0,55790.0,,,,,419897.0,242105.0,,73.0,,358599.0,,,,,,318669.0,88.0,,,21.0,622003.0,222.0,,800.0,22.0
2009,四川省,金阳县,11.0,48116.0,73031.0,,3.0,,,1587.0,,,,16256.0,,,,,,,,,,65222.0,,,437.0,,7193.0,40442.0,4895.0,5853.0,18366.0,,6024.0,191.0,,44209.0,23107.0,,,,,81515.0,35344.0,,15.0,,44870.0,,,,,,39028.0,,,,34.0,62871.0,177.0,,160.0,1.0
2009,四川省,阆中市,39.0,666508.0,185270.0,,25.0,,,1877.0,,1.0,,657967.0,,,,,,,,,,391349.0,,,1699.0,,272177.0,211296.0,18401.0,174476.0,88162.0,,50173.0,36945.0,,230650.0,41974.0,,,,,363616.0,205751.0,,65.0,,285854.0,,,,,,304550.0,88.0,,,49.0,306951.0,448.0,,1342.0,26.0
2009,四川省,阿坝县,1.0,619.0,25277.0,,1.0,,,10435.0,,,,22698.0,,,,,,,,,,9045.0,,,173.0,,6831.0,35325.0,752.0,5978.0,8503.0,,2950.0,,,19247.0,9986.0,,,,,27259.0,10201.0,,6.0,,2582.0,,,,,,13917.0,7.0,,,19.0,11593.0,83.0,,310.0,3.0
2009,四川省,隆昌县,117.0,1350764.0,230492.0,,21.0,,,794.0,,,,632044.0,,,,,,,,,,247591.0,,,1452.0,,190542.0,84688.0,17128.0,131808.0,67615.0,,34284.0,8278.0,,155415.0,44536.0,,,,,376720.0,205154.0,,64.0,,473246.0,,,,,,286864.0,78.0,,,18.0,192049.0,365.0,,1071.0,24.0
2009,四川省,雅江县,,,22074.0,,6.0,,,7558.0,,,,16072.0,,,,,,,,,,6128.0,,,123.0,,27664.0,33319.0,4113.0,3984.0,3494.0,,1358.0,,,11543.0,5892.0,,,,,22527.0,7657.0,,4.0,,7688.0,,,,,,10707.0,5.0,,,17.0,3262.0,113.0,,11.0,1.0
2009,四川省,马尔康县,5.0,11132.0,10084.0,,6.0,,,6639.0,,,,83029.0,,,,,,,,,,10058.0,,,304.0,,75827.0,38182.0,2349.0,17443.0,5530.0,,4860.0,,,12815.0,4459.0,,,,,17628.0,7388.0,,3.0,,14476.0,,,,,,18390.0,6.0,,,14.0,49403.0,104.0,,170.0,2.0
2009,四川省,高县,50.0,429292.0,166496.0,,10.0,,,1323.0,,,,221112.0,,,,,,,,,,252901.0,,,857.0,,98184.0,57246.0,12210.0,57088.0,55705.0,,25360.0,6966.0,,100043.0,35055.0,,,,,296897.0,,,48.0,,232907.0,,,,,,152912.0,52.0,,,19.0,195639.0,285.0,,762.0,22.0
2009,四川省,黑水县,3.0,4221.0,19770.0,,3.0,,,4154.0,,,,41496.0,,,,,,,,,,15207.0,,,108.0,,73799.0,64218.0,1343.0,7491.0,3816.0,,2312.0,,,9383.0,6796.0,,,,,29166.0,12165.0,,5.0,,22772.0,,,,,,15982.0,6.0,,,17.0,154664.0,124.0,,150.0,1.0
2009,天津市,井陉县,81.0,1076035.0,60987.0,,44.0,,,1381.0,,80.0,,499922.0,,,,,,,,,,110322.0,,,852.0,,161771.0,60556.0,34955.0,70008.0,21947.0,,19065.0,6053.0,,73608.0,22213.0,,,,,142596.0,80891.0,,28.0,,513599.0,,,,,,105374.0,33.0,,,17.0,728193.0,318.0,,1020.0,16.0
2009,天津市,宁河县,148.0,1586135.0,66048.0,,53.0,,,1031.0,,18357.0,,739600.0,,,,,,,,,,106413.0,,,657.0,,411200.0,88497.0,44240.0,92080.0,61603.0,,24475.0,41.0,,174721.0,22966.0,,,,,116442.0,81492.0,,29.0,,504900.0,,,,,,121034.0,38.0,,,14.0,864519.0,283.0,,274.0,11.0
2009,天津市,宝坻区,325.0,1323798.0,136475.0,,80.0,,,1450.0,,12413.0,,1080187.0,,,,,,,,,,576203.0,,,1195.0,,713512.0,206416.0,120196.0,145631.0,68583.0,,52780.0,643.0,,161041.0,31047.0,,,,,274612.0,157241.0,,58.0,,555028.0,,,,,,211466.0,67.0,,,21.0,900000.0,765.0,,650.0,18.0
2009,天津市,蓟县,125.0,392466.0,157248.0,,73.0,,,1590.0,,616.0,,1377667.0,,,,,,,,,,449929.0,,,1368.0,,,140003.0,71873.0,202954.0,74701.0,,57349.0,4665.0,,180965.0,49449.0,,,,,332044.0,192309.0,,50.0,,482124.0,,,,,,253559.0,83.0,,,26.0,933239.0,949.0,,1040.0,26.0
2009,天津市,静海县,292.0,5882145.0,74448.0,,70.0,,,1415.0,,26366.0,,1335241.0,,,,,,,,,,230966.0,,,1246.0,,806506.0,170557.0,77410.0,149599.0,54395.0,,36611.0,1810.0,,123982.0,50011.0,,,,,174201.0,143347.0,,46.0,,948434.0,,,,,,183715.0,55.0,,,18.0,597866.0,384.0,,501.0,18.0
2009,宁夏回族自治区,中卫市市辖区,53.0,598927.0,98667.0,,38.0,,,,,,,363390.0,,,,,,,,,,136089.0,,,1050.0,,416095.0,117337.0,30261.0,63240.0,13123.0,,27947.0,2935.0,,99960.0,35441.0,,,,,166930.0,81753.0,,32.0,,273371.0,,,,,,121359.0,39.0,,,12.0,171498.0,159.0,,226.0,3.0
2009,宁夏回族自治区,乌兰县,6.0,150158.0,10357.0,,5.0,,,12971.0,,,,27545.0,,,,,,,,,,8030.0,,,133.0,,40391.0,29424.0,3924.0,6615.0,3786.0,,2308.0,2815.0,,11097.0,3420.0,,,,,14404.0,5400.0,,2.0,,60595.0,,,,,,12615.0,4.0,,,4.0,38947.0,38.0,,41.0,1.0
2009,宁夏回族自治区,同心县,10.0,99344.0,98670.0,,18.0,,,446.0,,,,109329.0,,,,,,,,,,210114.0,,,406.0,,87739.0,85146.0,4944.0,21116.0,10525.0,,25426.0,6389.0,,51640.0,48956.0,,,,,163848.0,77029.0,,35.0,,65046.0,,,,,,102661.0,38.0,,,11.0,56339.0,194.0,,314.0,9.0
2009,宁夏回族自治区,天峻县,3.0,303550.0,7610.0,,1.0,,,25000.0,,,,,,,,,,,,,,,,,94.0,,25258.0,28573.0,12205.0,3000.0,6530.0,,1250.0,,,15609.0,2707.0,,,,,7860.0,3074.0,,2.0,,139333.0,,,,,,6125.0,2.0,,,10.0,34649.0,62.0,,21.0,17.0
2009,宁夏回族自治区,平罗县,98.0,918296.0,71224.0,,56.0,,,2086.0,,,,303589.0,,,,,,,,,,330794.0,,,747.0,,249453.0,105054.0,36666.0,64712.0,13578.0,,17012.0,15890.0,,92871.0,22477.0,,,,,115511.0,57320.0,,21.0,,390819.0,,,,,,94599.0,29.0,,,13.0,251209.0,141.0,,542.0,11.0
2009,宁夏回族自治区,彭阳县,6.0,26675.0,82273.0,,33.0,,,2529.0,,,,44153.0,,,,,,,,,,145558.0,,,360.0,,39835.0,66771.0,3666.0,21000.0,16393.0,,19728.0,3032.0,,46733.0,27452.0,,,,,130261.0,50743.0,,23.0,,31449.0,,,,,,66208.0,26.0,,,12.0,13144.0,156.0,,492.0,6.0
2009,宁夏回族自治区,永宁县,38.0,501170.0,58336.0,,36.0,,,1020.0,,,,209520.0,,,,,,,,,,243600.0,,,386.0,,281986.0,63239.0,20080.0,33210.0,11558.0,,13503.0,548.0,,71818.0,20282.0,,,,,94672.0,42909.0,,17.0,,249664.0,,,,,,66806.0,21.0,,,6.0,186055.0,69.0,,140.0,3.0
2009,宁夏回族自治区,泾源县,6.0,28000.0,31459.0,,14.0,,,1131.0,,,,34918.0,,,,,,,,,,39670.0,,,184.0,,23265.0,35432.0,1961.0,11554.0,6232.0,,6700.0,1121.0,,16674.0,13720.0,,,,,60297.0,25515.0,,11.0,,15781.0,,,,,,33405.0,12.0,,,7.0,13057.0,110.0,,140.0,10.0
2009,宁夏回族自治区,灵武市,58.0,1455570.0,40417.0,,42.0,,,4529.0,,,,298757.0,,,,,,,,,,183847.0,,,684.0,,628797.0,92219.0,44065.0,51000.0,9955.0,,12678.0,2227.0,,52731.0,23718.0,,,,,79303.0,35953.0,,15.0,,688829.0,,,,,,81315.0,23.0,,,8.0,1707000.0,76.0,,143.0,1.0
2009,宁夏回族自治区,盐池县,11.0,110215.0,38868.0,,34.0,,,8558.0,,,,99378.0,,,,,,,,,,69342.0,,,339.0,,86008.0,65720.0,12409.0,13019.0,12141.0,,11176.0,3922.0,,34170.0,14829.0,,,,,66694.0,35064.0,,13.0,,77386.0,,,,,,55020.0,17.0,,,8.0,77298.0,96.0,,232.0,2.0
2009,宁夏回族自治区,西吉县,2.0,16383.0,149520.0,,39.0,,,3130.0,,,,76341.0,,,,,,,,,,203098.0,,,484.0,,42795.0,90162.0,2790.0,35000.0,15299.0,,27811.0,11970.0,,61210.0,78019.0,,,,,214414.0,85649.0,,40.0,,36675.0,,,,,,99709.0,42.0,,,19.0,48019.0,306.0,,156.0,11.0
2009,宁夏回族自治区,贺兰县,84.0,376754.0,59312.0,,39.0,,,1599.0,,,,165126.0,,,,,,,,,,243133.0,,,361.0,,110732.0,64768.0,23145.0,33672.0,7443.0,,12178.0,1808.0,,73300.0,17397.0,,,,,84061.0,37546.0,,14.0,,189195.0,,,,,,64789.0,19.0,,,5.0,112094.0,59.0,,180.0,1.0
2009,宁夏回族自治区,都兰县,14.0,44335.0,26958.0,,12.0,,,1465.0,,,,35109.0,,,,,,,,,,44207.0,,,119.0,,20489.0,33601.0,3609.0,12254.0,4472.0,,4116.0,10675.0,,21413.0,7283.0,,,,,29424.0,13443.0,,6.0,,29400.0,,,,,,21934.0,7.0,,,8.0,26429.0,107.0,,2.0,1.0
2009,宁夏回族自治区,隆德县,2.0,1412.0,47852.0,,17.0,,,992.0,,,,63911.0,,,,,,,,,,87578.0,,,220.0,,32125.0,61257.0,1968.0,23312.0,6224.0,,19886.0,7206.0,,22086.0,21438.0,,,,,76362.0,36161.0,,16.0,,16997.0,,,,,,50279.0,18.0,,,13.0,21001.0,127.0,,282.0,3.0
2009,宁夏回族自治区,青铜峡市,61.0,1622276.0,64652.0,,52.0,,,2445.0,,,,344953.0,,,,,,,,,,277320.0,,,810.0,,883626.0,89883.0,38085.0,75236.0,23178.0,,16405.0,813.0,,78770.0,28386.0,,,,,102591.0,46037.0,,19.0,,514545.0,,,,,,87138.0,27.0,,,8.0,371934.0,82.0,,233.0,4.0
2009,安徽省,肥东县,205.0,1717335.0,256999.0,,51.0,,,2216.0,,5062.0,,610684.0,,,,,,,,,,657600.0,,,3172.0,,369056.0,178420.0,81185.0,216862.0,100315.0,,85526.0,127037.0,,331380.0,84793.0,,,,,597094.0,235987.0,,94.0,,760807.0,,,,,,359193.0,111.0,,,18.0,1064927.0,286.0,,3561.0,40.0
2009,安徽省,肥西县,200.0,2224733.0,212140.0,,51.0,,,1970.0,,7352.0,,516781.0,,,,,,,,,,539500.0,,,2111.0,,364056.0,158504.0,84246.0,168461.0,108979.0,,46562.0,104096.0,,276475.0,62383.0,,,,,467223.0,184308.0,,77.0,,855213.0,,,,,,290590.0,89.0,,,14.0,1130227.0,289.0,,3696.0,64.0
2009,安徽省,芜湖县,300.0,768053.0,96729.0,,28.0,,,730.0,,4781.0,,322859.0,,,,,,,,,,238271.0,,,658.0,,334362.0,92597.0,48406.0,79755.0,14651.0,,24668.0,24163.0,,114437.0,22789.0,,,,,195429.0,94433.0,,34.0,,354205.0,,,,,,123080.0,38.0,,,6.0,820618.0,124.0,,1210.0,16.0
2009,安徽省,长丰县,179.0,1092319.0,184402.0,,53.0,,,1922.0,,5657.0,,308830.0,,,,,,,,,,593693.0,,,1240.0,,240540.0,122221.0,48621.0,135118.0,110174.0,,52421.0,69363.0,,308724.0,55250.0,,,,,406121.0,172413.0,,70.0,,465424.0,,,,,,238341.0,80.0,,,15.0,837726.0,256.0,,1622.0,22.0
2009,安徽省,龙泉市,181.0,488523.0,81200.0,,20.0,,,3059.0,,,,247688.0,,,,,,,,,,116162.0,,,473.0,,350379.0,76619.0,24785.0,52095.0,9805.0,,13700.0,2091.0,,82058.0,19400.0,,,,,134100.0,58300.0,,21.0,,199158.0,,,,,,88777.0,29.0,,,16.0,242551.0,444.0,,760.0,11.0
2009,山东省,商河县,113.0,597797.0,148647.0,,84.0,,,1162.0,,13781.0,,284527.0,,,,,,,,,,694274.0,,,821.0,,191209.0,73327.0,18452.0,118700.0,79848.0,,23650.0,511.0,,263432.0,41744.0,,,,,278485.0,133671.0,,52.0,,255582.0,,,,,,169783.0,61.0,,,10.0,119862.0,962.0,,2000.0,12.0
2009,山东省,平阴县,144.0,2569459.0,70871.0,,42.0,,,827.0,,4437.0,,365836.0,,,,,,,,,,220972.0,,,999.0,,223913.0,73686.0,35479.0,115803.0,39518.0,,18785.0,10479.0,,173559.0,23024.0,,,,,152374.0,83112.0,,29.0,,839372.0,,,,,,129213.0,37.0,,,7.0,445939.0,337.0,,827.0,7.0
2009,山东省,德兴市,59.0,355051.0,63539.0,,24.0,,,2082.0,,44.0,,352298.0,,,,,,,,,,105521.0,,,744.0,,213876.0,90823.0,47498.0,50712.0,9861.0,,14287.0,3560.0,,62473.0,21162.0,,,,,112463.0,56115.0,,21.0,,438210.0,,,,,,104107.0,32.0,,,12.0,288882.0,82.0,,1088.0,15.0
2009,山东省,桓台县,315.0,7428204.0,90586.0,,58.0,,,499.0,,672.0,,835270.0,,,,,,,,,,403005.0,,,1858.0,,1500138.0,141760.0,110453.0,447346.0,15438.0,,33008.0,117.0,,120420.0,30243.0,,,,,227737.0,120866.0,,42.0,,1846820.0,,,,,,155252.0,50.0,,,11.0,1157127.0,335.0,,592.0,12.0
2009,山东省,沂源县,138.0,1975873.0,192864.0,,37.0,,,1636.0,,429.0,,477503.0,,,,,,,,,,58850.0,,,974.0,,499344.0,103355.0,65007.0,108177.0,31593.0,,43674.0,12410.0,,157692.0,31343.0,,,,,314063.0,159572.0,,48.0,,713462.0,,,,,,201771.0,56.0,,,13.0,315434.0,626.0,,900.0,13.0
2009,山东省,济阳县,207.0,2520221.0,101788.0,,86.0,,,1076.0,,6705.0,,320214.0,,,,,,,,,,504132.0,,,752.0,,203843.0,85895.0,42029.0,142453.0,49205.0,,24193.0,17437.0,,279321.0,35888.0,,,,,266355.0,117525.0,,48.0,,764811.0,,,,,,155326.0,54.0,,,8.0,524275.0,812.0,,3102.0,8.0
2009,山东省,滕州市,505.0,7919730.0,381254.0,,110.0,,,1496.0,,524.0,,1403463.0,,,,,,,,,,813800.0,,,3812.0,,1707857.0,272025.0,195320.0,312500.0,111061.0,,105854.0,48184.0,,457200.0,108650.0,,,,,744680.0,343164.0,,,,2786544.0,,,,,,526464.0,166.0,,,21.0,1290501.0,1039.0,,5300.0,23.0
2009,山东省,莱西市,750.0,4360115.0,175971.0,,96.0,,,1522.0,,,,908944.0,,,,,,,,,,599521.0,,,2825.0,,601466.0,179987.0,125500.0,359160.0,155624.0,,45972.0,86141.0,,355195.0,34774.0,,,,,361422.0,201159.0,,63.0,,1646000.0,,,,,,248300.0,73.0,,,15.0,1926382.0,862.0,,2738.0,45.0
2009,山东省,长清区,181.0,3175324.0,90150.0,,44.0,,,1178.0,,274.0,,623556.0,,,,,,,,,,344629.0,,,900.0,,547070.0,80807.0,40415.0,124228.0,34955.0,,24624.0,16519.0,,242884.0,37826.0,,,,,215503.0,126052.0,,44.0,,1074224.0,,,,,,163547.0,57.0,,,6.0,1715521.0,590.0,,2700.0,14.0
2009,山东省,高青县,124.0,1265937.0,93980.0,,56.0,,,831.0,,15021.0,,299546.0,,,,,,,,,,407561.0,,,682.0,,298296.0,72851.0,43367.0,77400.0,23147.0,,16102.0,1445.0,,137965.0,21803.0,,,,,192091.0,87800.0,,32.0,,435637.0,,,,,,103860.0,37.0,,,9.0,194683.0,759.0,,869.0,9.0
2009,山西省,冀州市,74.0,582516.0,75246.0,,67.0,,,922.0,,29281.0,,568637.0,,,,,,,,,,200892.0,,,776.0,,192147.0,49393.0,10759.0,86561.0,11155.0,,29461.0,6358.0,,85534.0,23540.0,,,,,157685.0,92962.0,,31.0,,308537.0,,,,,,121547.0,37.0,,,11.0,136609.0,410.0,,809.0,11.0
2009,山西省,娄烦县,14.0,205599.0,31931.0,,6.0,,,1276.0,,,,157064.0,,,,,,,,,,9178.0,,,270.0,,31071.0,43730.0,25256.0,18576.0,1245.0,,8485.0,1170.0,,4872.0,12533.0,,,,,48963.0,25966.0,,10.0,,82336.0,,,,,,40628.0,12.0,,,7.0,96008.0,143.0,,948.0,5.0
2009,山西省,深州市,96.0,666037.0,104934.0,,166.0,,,1253.0,,17501.0,,546495.0,,,,,,,,,,538137.0,,,956.0,,175242.0,61488.0,8140.0,104888.0,45508.0,,34245.0,36780.0,,149736.0,26957.0,,,,,267761.0,143475.0,,53.0,,323171.0,,,,,,,57.0,,,,131224.0,465.0,,391.0,14.0
2009,山西省,清徐县,45.0,1628008.0,68655.0,,28.0,,,609.0,,141.0,,627389.0,,,,,,,,,,115000.0,,,562.0,,391068.0,98798.0,65352.0,74546.0,18736.0,,24783.0,194.0,,91581.0,32263.0,,,,,115920.0,78313.0,,25.0,,701776.0,,,,,,98294.0,31.0,,,9.0,138924.0,192.0,,320.0,4.0
2009,山西省,阳曲县,21.0,353658.0,30789.0,,14.0,,,2059.0,,,,159894.0,,,,,,,,,,59966.0,,,698.0,,53441.0,44386.0,16365.0,21770.0,6064.0,,8898.0,685.0,,25939.0,11256.0,,,,,51185.0,36808.0,,11.0,,95748.0,,,,,,54143.0,14.0,,,9.0,57936.0,,,1269.0,10.0
2009,广东省,从化市,240.0,2697366.0,147885.0,,17.0,,,1975.0,,,,893781.0,,,,,,,,,,102288.0,,,1525.0,,568963.0,183536.0,117507.0,104000.0,32127.0,,43277.0,6242.0,,163864.0,55281.0,,,,,239709.0,101444.0,,40.0,,691038.0,,,,,,167507.0,56.0,,,5.0,255117.0,167.0,,392.0,11.0
2009,广东省,增城市,1067.0,7432173.0,174042.0,,42.0,,,1616.0,,,,3172901.0,,,,,,,,,,142922.0,,,1840.0,,1931970.0,299088.0,267458.0,290000.0,75288.0,,74179.0,4027.0,,360956.0,94416.0,,,,,518386.0,221084.0,,89.0,,3202578.0,,,,,,221588.0,83.0,,,6.0,380361.0,282.0,,574.0,14.0
2009,广东省,曲江区,48.0,2506081.0,66313.0,,15.0,,,1617.0,,,,473164.0,,,,,,,,,,82942.0,,,882.0,,149296.0,60609.0,36273.0,10683.0,15918.0,,18698.0,16721.0,,83857.0,18864.0,,,,,93649.0,47410.0,,19.0,,634849.0,,,,,,95046.0,31.0,,,9.0,449555.0,94.0,,146.0,1.0
2009,广东省,永顺县,20.0,46487.0,187300.0,,21.0,,,3810.0,,14.0,,183759.0,,,,,,,,,,210170.0,,,1196.0,,97642.0,83296.0,8042.0,42321.0,17213.0,,27313.0,20803.0,,88399.0,43291.0,,,,,248200.0,112100.0,,46.0,,41939.0,,,,,,142200.0,50.0,,,30.0,88556.0,327.0,,1246.0,35.0
2009,广东省,龙山县,35.0,71179.0,168000.0,,21.0,,,3131.0,,,,233482.0,,,,,,,,,,186006.0,,,1008.0,,127385.0,88898.0,11887.0,43668.0,17390.0,,36213.0,14221.0,,99960.0,52890.0,,,,,262100.0,124600.0,,50.0,,53650.0,,,,,,156900.0,56.0,,,31.0,83606.0,462.0,,1709.0,35.0
2009,广西壮族自治区,上林县,17.0,131524.0,156300.0,,39.0,,,1869.0,,,,166706.0,,,,,,,,,,164814.0,,,566.0,,61809.0,48090.0,10362.0,48530.0,32270.0,,25973.0,4992.0,,110519.0,32633.0,,,,,185900.0,91600.0,,41.0,,67781.0,,,,,,133808.0,48.0,,,11.0,99531.0,115.0,,703.0,62.0
2009,广西壮族自治区,合浦县,63.0,524501.0,189600.0,,54.0,,,2380.0,,,,629759.0,,,,,,,,,,306972.0,,,1641.0,,312159.0,106161.0,16911.0,150448.0,82849.0,,66081.0,20762.0,,364229.0,98037.0,,,,,332300.0,151200.0,,62.0,,459651.0,,,,,,252142.0,98.0,,,15.0,331333.0,245.0,,1844.0,165.0
2009,广西壮族自治区,岑溪市,80.0,1242798.0,224600.0,,18.0,,,2783.0,,,,414587.0,,,,,,,,,,220844.0,,,1195.0,,190617.0,93575.0,24989.0,107983.0,69529.0,,62135.0,9378.0,,195348.0,97304.0,,,,,415300.0,210200.0,,75.0,,563006.0,,,,,,260873.0,86.0,,,14.0,530704.0,256.0,,,132.0
2009,广西壮族自治区,武鸣县,175.0,775268.0,270700.0,,60.0,,,3378.0,,27.0,,410953.0,,,,,,,,,,311430.0,,,1086.0,,277898.0,81839.0,22209.0,91125.0,129213.0,,35334.0,26923.0,,406487.0,40808.0,,,,,342400.0,172200.0,,58.0,,437654.0,,,,,,218752.0,68.0,,,13.0,452720.0,198.0,,773.0,89.0
2009,广西壮族自治区,苍梧县,51.0,615240.0,192800.0,,25.0,,,3506.0,,,,218600.0,,,,,,,,,,191962.0,,,690.0,,167200.0,74941.0,18326.0,78306.0,31184.0,,37263.0,8056.0,,119451.0,69144.0,,,,,294900.0,148300.0,,55.0,,330102.0,,,,,,164587.0,59.0,,,12.0,325618.0,193.0,,822.0,69.0
2009,广西壮族自治区,蒙山县,26.0,191420.0,72600.0,,8.0,,,1279.0,,,,109710.0,,,,,,,,,,58586.0,,,541.0,,53682.0,39401.0,8285.0,29095.0,11229.0,,12377.0,1436.0,,63254.0,15088.0,,,,,110800.0,58000.0,,18.0,,111534.0,,,,,,70246.0,21.0,,,9.0,125518.0,78.0,,380.0,34.0
2009,广西壮族自治区,藤县,96.0,648282.0,288000.0,,22.0,,,3946.0,,57.0,,338980.0,,,,,,,,,,268581.0,,,969.0,,145163.0,105138.0,27663.0,114181.0,46363.0,,64685.0,7508.0,,231479.0,113488.0,,,,,477500.0,201200.0,,88.0,,428963.0,,,,,,272190.0,97.0,,,16.0,348727.0,266.0,,1484.0,127.0
2009,广西壮族自治区,邕宁区,16.0,133435.0,128100.0,,14.0,,,1255.0,,,,,,,,,,,,,,135170.0,,,,,,35967.0,5155.0,,48762.0,,14465.0,7420.0,,134593.0,25382.0,,,,,189500.0,81000.0,,29.0,,96225.0,,,,,,96242.0,33.0,,,5.0,,65.0,,600.0,48.0
2009,广西壮族自治区,隆安县,33.0,203209.0,159900.0,,20.0,,,2277.0,,10.0,,178877.0,,,,,,,,,,148240.0,,,835.0,,134993.0,56675.0,12144.0,39394.0,36489.0,,16009.0,2190.0,,136589.0,21387.0,,,,,224300.0,92300.0,,38.0,,100096.0,,,,,,101388.0,39.0,,,10.0,174228.0,118.0,,717.0,58.0
2009,广西壮族自治区,马山县,16.0,103346.0,162100.0,,18.0,,,2345.0,,,,145328.0,,,,,,,,,,154480.0,,,569.0,,63303.0,58647.0,8431.0,54762.0,33273.0,,27649.0,1130.0,,90440.0,41776.0,,,,,283200.0,113800.0,,49.0,,79536.0,,,,,,135169.0,53.0,,,11.0,85378.0,145.0,,1190.0,123.0
2009,新疆维吾尔自治区,中宁县,30.0,454506.0,102157.0,,40.0,,,4327.0,,,,276830.0,,,,,,,,,,237144.0,,,715.0,,413574.0,82022.0,19043.0,47377.0,24126.0,,25571.0,3482.0,,95950.0,35958.0,,,,,150119.0,70495.0,,25.0,,201787.0,,,,,,93120.0,31.0,,,11.0,134413.0,118.0,,285.0,6.0
2009,新疆维吾尔自治区,乌鲁木齐县,9.0,36039.0,31991.0,,8.0,,,4261.0,,148.0,,35770.0,,,,,,,,,,26530.0,,,70.0,,45228.0,34844.0,19933.0,38710.0,11784.0,,2786.0,3375.0,,43343.0,8068.0,,,,,40185.0,16615.0,,8.0,,25518.0,,,,,,28644.0,9.0,,,9.0,88480.0,59.0,,120.0,1.0
2009,新疆维吾尔自治区,伊吾县,3.0,24597.0,7327.0,,2.0,,,19519.0,,54.0,,14560.0,,,,,,,,,,6579.0,,,145.0,,5991.0,29199.0,7870.0,5474.0,6399.0,,917.0,99.0,,21467.0,1608.0,,,,,8197.0,4891.0,,2.0,,117056.0,,,,,,7441.0,2.0,,,7.0,134934.0,32.0,,100.0,1.0
2009,新疆维吾尔自治区,叶城县,2.0,41126.0,75694.0,,,,,28300.0,,16595.0,,46290.0,,,,,,,,,,299462.0,,,788.0,,26296.0,87363.0,11018.0,23500.0,47699.0,,36102.0,3136.0,,127696.0,62470.0,,,,,91718.0,62185.0,,29.0,,66110.0,,,,,,94956.0,41.0,,,20.0,111870.0,308.0,,156.0,17.0
2009,新疆维吾尔自治区,吐鲁番市,21.0,389100.0,76328.0,,17.0,,,,,7600.0,,198416.0,,,,,,,,,,1967.0,,,893.0,,164317.0,58849.0,29146.0,83585.0,24111.0,,13454.0,,,75568.0,23287.0,,,,,94063.0,41166.0,,18.0,,149000.0,,,,,,77057.0,27.0,,,9.0,140442.0,60.0,,46.0,3.0
2009,新疆维吾尔自治区,哈密市,79.0,668246.0,51736.0,,12.0,,,85035.0,,28059.0,,945855.0,,,,,,,,,,17460.0,,,1965.0,,503588.0,97134.0,61976.0,205221.0,16826.0,,32122.0,862.0,,110903.0,35623.0,,,,,64164.0,28872.0,,11.0,,403639.0,,,,,,147457.0,44.0,,,17.0,426632.0,92.0,,570.0,5.0
